HNC,7.659308916699985,15720.83501378
CO2,6.916764152600024,15721.87530684
N2O,9.468997928600004,15722.530018360001
H2,0.0,0.0
O3,11.813492654699985,7861.74849113
C2H2,8.801564203700025,15721.77147684
CH3OH,0.7817719598999986,1.1671131000002788
H2O,0.0,0.0
CH4,0.0,0.0
NH3,0.0,0.0
C2H6,0.41725341190004883,2.7115200699990964
CO,8.148673259700018,15720.30658964
C2H4,3.5248792628000274,7861.786466550002
HCN,7.533468087700015,15720.629022620002
N2,8.563833290700018,15719.648202530001
